order_id,order_date,customer_name,city,category,product_id,sales,profit
US-2018-117744,12/2/2018,Michael Dominguez,Corpus Christi,Furniture,FUR-FU-10001588,58.36,-24.803
US-2018-117968,8/5/2018,Ricardo Sperren,Meriden,Furniture,FUR-CH-10002335,1133.35,294.671
US-2018-118486,4/6/2018,Shirley Daniels,Philadelphia,Furniture,FUR-TA-10001039,154.764,-36.1116
US-2018-118997,4/8/2018,Ruben Ausman,Decatur,Furniture,FUR-TA-10001086,1215.92,316.1392
US-2018-119081,9/12/2018,Tom Ashbrook,Olathe,Furniture,FUR-FU-10003464,40.56,12.9792
US-2018-119137,7/23/2018,Arthur Gainer,Tucson,Office Supplies,OFF-AR-10000658,9.24,0.924
US-2018-120175,11/28/2018,Matthew Clasen,Richmond,Office Supplies,OFF-EN-10003862,64.02,29.4492
US-2018-120236,9/3/2018,Mathew Reese,Houston,Office Supplies,OFF-BI-10004099,7.68,-11.52
US-2018-120313,10/31/2018,Nancy Lomonaco,San Francisco,Technology,TEC-PH-10003092,73.584,8.2782
US-2018-120740,4/15/2018,Paul Stevenson,Los Angeles,Furniture,FUR-FU-10004091,187.76,76.9816
US-2018-121566,6/30/2018,Cari Schnelling,New York City,Office Supplies,OFF-AR-10001026,6.6,2.904
US-2018-121734,4/11/2018,Sanjit Engle,Lewiston,Office Supplies,OFF-BI-10004817,9.584,3.3544
US-2018-122021,10/15/2018,Anna Chung,Parma,Furniture,FUR-CH-10003761,183.372,-7.8588
US-2018-122959,12/12/2018,Craig Yedwab,San Antonio,Office Supplies,OFF-BI-10003650,210.392,-336.6272
US-2018-123183,11/19/2018,Georgia Rosenberg,Wilmington,Furniture,FUR-BO-10000362,1025.88,235.9524
US-2018-123519,12/14/2018,Sung Shariari,Marion,Furniture,FUR-TA-10002645,136.53,-52.3365
US-2018-124625,11/3/2018,Stephanie Phelps,Omaha,Technology,TEC-AC-10003280,89.97,18.8937
US-2018-125521,3/14/2018,Christine Kargatis,Chesapeake,Furniture,FUR-CH-10003379,1139.92,284.98
US-2018-126340,11/8/2018,Emily Burns,Redding,Technology,TEC-PH-10004447,333.576,25.0182
US-2018-126571,10/11/2018,Jill Fjeld,Philadelphia,Office Supplies,OFF-EN-10002230,201.432,67.9833
US-2018-127635,9/14/2018,Scott Cohen,Corpus Christi,Furniture,FUR-FU-10000550,9.96,-6.723
US-2018-127978,3/3/2018,Jill Stevenson,Columbus,Furniture,FUR-BO-10001972,302.45,-199.617
US-2018-128685,4/4/2018,Mary Zewe,Los Angeles,Office Supplies,OFF-BI-10004140,7.184,2.245
US-2018-129609,3/22/2018,Vivian Mathis,Portage,Office Supplies,OFF-AR-10003478,16.28,6.512
US-2018-130358,6/23/2018,Denise Leinenbach,Concord,Office Supplies,OFF-AR-10002766,20.016,1.7514
US-2018-130379,5/25/2018,Janet Lee,Chicago,Furniture,FUR-FU-10002553,29.32,-24.189
US-2018-131275,3/18/2018,Sample Company A,Burbank,Furniture,FUR-FU-10004597,111,14.43
US-2018-131870,9/9/2018,Nicole Fjeld,Lancaster,Furniture,FUR-FU-10002501,60.672,12.8928
US-2018-131982,3/7/2018,Nora Pelletier,Des Moines,Office Supplies,OFF-BI-10004224,107.648,33.64
US-2018-132745,10/1/2018,Neil Französisch,Reno,Office Supplies,OFF-FA-10000254,4.71,0
US-2018-133130,9/27/2018,Thea Hendricks,San Diego,Furniture,FUR-CH-10002602,603.92,45.294
US-2018-133949,12/31/2018,James Lanier,Reno,Technology,TEC-PH-10004908,475.944,59.493
US-2018-134054,10/10/2018,Fred Chung,Albuquerque,Office Supplies,OFF-AR-10000937,255.85,112.574
US-2018-134187,11/4/2018,Tiffany House,Long Beach,Office Supplies,OFF-AR-10000940,2.94,0.7938
US-2018-134614,9/20/2018,Philip Fox,Bloomington,Furniture,FUR-TA-10004534,617.7,-407.682
US-2018-134712,11/29/2018,Bill Stewart,Skokie,Office Supplies,OFF-FA-10003112,12.624,3.945
US-2018-134733,9/23/2018,Brian Moss,San Diego,Furniture,FUR-BO-10002916,435.999,20.5176
US-2018-134971,6/7/2018,Bart Pistole,Peoria,Office Supplies,OFF-BI-10003982,12.462,-20.5623
US-2018-135881,5/23/2018,Greg Tran,New York City,Office Supplies,OFF-AP-10002118,208.16,56.2032
US-2018-135972,9/21/2018,Jack Garza,Des Moines,Technology,TEC-CO-10002313,1799.97,701.9883
US-2018-137155,11/1/2018,Daniel Lacy,Long Beach,Furniture,FUR-FU-10003142,31.68,9.8208
US-2018-137680,2/24/2018,Jennifer Halladay,Medford,Office Supplies,OFF-PA-10000069,22.776,7.6869
US-2018-137869,3/28/2018,Christina VanderZanden,Des Moines,Furniture,FUR-TA-10003954,1184.72,106.6248
US-2018-138247,12/24/2018,Ben Ferrer,Los Angeles,Furniture,FUR-FU-10002554,23.99,5.5177
US-2018-138758,7/7/2018,John Lee,Philadelphia,Furniture,FUR-CH-10002880,172.186,-46.7362
US-2018-138828,9/2/2018,Katherine Ducich,New York City,Office Supplies,OFF-AR-10000658,57.75,16.17
US-2018-138835,9/10/2018,Dianna Arnett,Virginia Beach,Office Supplies,OFF-BI-10003314,9.64,4.7236
US-2018-139500,11/16/2018,Alan Barnes,Decatur,Furniture,FUR-CH-10002017,37.296,-1.0656
US-2018-139640,11/7/2018,Troy Blackwell,Portland,Office Supplies,OFF-AR-10002240,120.768,9.0576
US-2018-140116,3/10/2018,Kean Thornton,Denver,Office Supplies,OFF-AR-10001044,83.168,9.3564
US-2018-140452,12/6/2018,Berenike Kampe,Chicago,Furniture,FUR-FU-10002088,10.776,-4.8492
US-2018-140914,11/11/2018,Brosina Hoffman,Chicago,Furniture,FUR-CH-10003379,797.944,-56.996
US-2018-141215,6/15/2018,Kelly Lampkin,San Antonio,Furniture,FUR-CH-10003379,797.944,-56.996
US-2018-141257,6/8/2018,Carlos Soltero,Seattle,Furniture,FUR-CH-10002758,585.552,73.194
US-2018-143231,12/31/2018,Gary Mitchum,Franklin,Furniture,FUR-FU-10002501,63.2,23.384
US-2018-143287,11/11/2018,Kristina Nunn,New Rochelle,Office Supplies,OFF-PA-10001776,46.35,21.7845
US-2018-143581,8/19/2018,Bill Shonely,Columbus,Office Supplies,OFF-ST-10000991,344.91,10.3473
US-2018-143707,3/1/2018,Hallie Redmond,New York City,Technology,TEC-PH-10003655,5.94,1.6038
US-2018-143721,11/23/2018,Damala Kotsonis,Houston,Furniture,FUR-CH-10001973,155.372,-35.5136
US-2018-144078,11/25/2018,Richard Bierner,Los Angeles,Furniture,FUR-CH-10002335,725.344,54.4008
US-2018-146353,10/14/2018,Jim Epp,Concord,Office Supplies,OFF-BI-10003476,22.92,11.0016
US-2018-147606,11/26/2018,Joel Eaton,Houston,Furniture,FUR-FU-10003194,19.3,-14.475
US-2018-147627,1/20/2018,Hunter Lopez,Jonesboro,Furniture,FUR-CH-10002331,1067.94,224.2674
US-2018-147648,11/26/2018,Lindsay Shagiari,San Francisco,Office Supplies,OFF-PA-10001033,81.98,40.1702
US-2018-147704,11/16/2018,Steven Roelle,Bloomington,Office Supplies,OFF-BI-10001634,29.12,14.2688
US-2018-147774,1/20/2018,Muhammed MacIntyre,Smyrna,Office Supplies,OFF-BI-10003091,67.194,-51.5154
US-2018-148194,5/4/2018,Bill Shonely,Seattle,Furniture,FUR-FU-10001852,12.18,3.8976
US-2018-148838,3/17/2018,Christine Phan,New York City,Furniture,FUR-TA-10001950,1071.576,-553.6476
US-2018-149034,11/19/2018,Ruben Dartt,Philadelphia,Technology,TEC-AC-10003023,47.496,-1.1874
US-2018-150119,4/23/2018,Laurel Beltran,Columbus,Furniture,FUR-CH-10002965,281.372,-12.0588
US-2018-150126,7/27/2018,Aaron Smayling,New York City,Office Supplies,OFF-PA-10002709,65.78,32.2322
US-2018-150434,7/19/2018,Christine Abelman,Bristol,Furniture,FUR-TA-10004152,70.56,-4.032
US-2018-150532,7/14/2018,Philip Brown,Phoenix,Office Supplies,OFF-ST-10000760,55.92,6.291
US-2018-150574,12/19/2018,Mike Kennedy,Jacksonville,Office Supplies,OFF-BI-10000773,4.812,-3.6892
US-2018-150924,9/12/2018,Pete Takahito,Houston,Office Supplies,OFF-BI-10004040,5.18,-8.029
US-2018-151015,10/14/2018,Bradley Drucker,Chicago,Office Supplies,OFF-BI-10000343,2.946,-4.8609
US-2018-151925,9/26/2018,Kean Takahito,Los Angeles,Furniture,FUR-CH-10002961,145.568,0
US-2018-152030,12/26/2018,Alan Dominguez,Houston,Furniture,FUR-CH-10004063,600.558,-8.5794
US-2018-152723,9/26/2018,Henry Goldwyn,Mesquite,Office Supplies,OFF-BI-10003460,0.876,-1.4016
US-2018-154655,10/12/2018,Barry Pond,Chicago,Office Supplies,OFF-SU-10000898,22.24,2.502
US-2018-154879,5/6/2018,Steve Nguyen,Los Angeles,Office Supplies,OFF-AR-10001897,107.94,30.2232
US-2018-155502,1/26/2018,Shirley Daniels,Alexandria,Furniture,FUR-FU-10001847,12.42,4.4712
US-2018-155544,3/21/2018,Gary McGarr,Knoxville,Furniture,FUR-CH-10000422,218.376,-10.9188
US-2018-155817,10/3/2018,Sara Luxemburg,Durham,Office Supplies,OFF-AR-10002335,6.192,0.4644
US-2018-155894,7/26/2018,Carl Ludwig,Chicago,Office Supplies,OFF-ST-10004804,123.552,-29.3436
US-2018-156216,9/13/2018,Erin Ashbrook,Charlotte,Office Supplies,OFF-BI-10001679,18.648,-12.432
US-2018-156559,8/19/2018,Lena Hernandez,Jonesboro,Furniture,FUR-BO-10000711,638.82,172.4814
US-2018-157021,4/1/2018,Kunst Miller,Vallejo,Office Supplies,OFF-BI-10000042,17.088,5.5536
US-2018-157070,6/1/2018,Quincy Jones,Detroit,Office Supplies,OFF-AP-10004859,65.52,12.376
US-2018-157231,4/5/2018,Roy Phan,Richmond,Office Supplies,OFF-BI-10002852,115.36,56.5264
US-2018-157385,11/23/2018,Sanjit Chand,Los Angeles,Furniture,FUR-CH-10000595,381.44,23.84
US-2018-157406,4/25/2018,Dianna Arnett,Houston,Office Supplies,OFF-AR-10002221,6.24,0.546
US-2018-157847,4/2/2018,Sam Craven,Houston,Office Supplies,OFF-PA-10001593,33.488,10.465
US-2018-158057,3/22/2018,Craig Carroll,Greensboro,Office Supplies,OFF-BI-10002735,51.465,-39.4565
US-2018-158365,4/12/2018,Stewart Visinsky,Bloomington,Office Supplies,OFF-PA-10000289,32.4,15.552
US-2018-158400,10/25/2018,Aaron Hawkins,San Francisco,Office Supplies,OFF-BI-10002353,49.408,18.528
US-2018-158638,9/17/2018,Anthony Garverick,Philadelphia,Office Supplies,OFF-BI-10003712,5.892,-4.1244
US-2018-159611,12/27/2018,Karl Braun,Cleveland,Furniture,FUR-FU-10004904,182.352,-18.2352
US-2018-159618,11/12/2018,Darren Budd,Houston,Furniture,FUR-BO-10004467,67.9932,-12.9987
US-2018-159926,11/18/2018,Carlos Soltero,Philadelphia,Furniture,FUR-FU-10001473,60.312,5.2773
US-2018-160444,7/5/2018,Dan Campbell,Houston,Office Supplies,OFF-ST-10000563,281.424,-35.178
US-2018-160780,6/21/2018,Stewart Visinsky,Pueblo,Office Supplies,OFF-BI-10001116,11.088,-8.1312
US-2018-161305,6/6/2018,Sarah Bern,Chicago,Office Supplies,OFF-BI-10002794,24.588,-38.1114
US-2018-161613,12/1/2018,Matt Connell,Houston,Furniture,FUR-CH-10003746,674.058,-19.2588
US-2018-163146,5/16/2018,Cindy Chapman,San Francisco,Technology,TEC-AC-10002217,56.4,3.384
US-2018-163797,4/8/2018,Pauline Chand,Chandler,Office Supplies,OFF-FA-10001883,49.792,-11.8256
US-2018-164406,8/15/2018,Brian Dahlen,San Francisco,Furniture,FUR-CH-10003833,195.136,-12.196
US-2018-164616,8/19/2018,Maxwell Schwartz,Columbus,Office Supplies,OFF-BI-10001718,76.776,-58.8616
US-2018-164644,7/22/2018,John Lucas,Houston,Office Supplies,OFF-ST-10003123,26.632,1.3316
US-2018-164763,3/17/2018,Mark Haberlin,Jackson,Office Supplies,OFF-AP-10003971,32.67,8.4942
US-2018-165589,2/18/2018,Troy Blackwell,Lubbock,Furniture,FUR-FU-10002396,25.16,-11.322
US-2018-165659,6/1/2018,Liz Thompson,Little Rock,Furniture,FUR-FU-10001935,22.2,9.102
US-2018-165862,7/13/2018,Grace Kelly,Los Angeles,Furniture,FUR-TA-10002855,351.216,4.3902
US-2018-166310,9/21/2018,Joni Sundaresam,Garland,Furniture,FUR-FU-10001546,8.544,-7.476
US-2018-166828,8/22/2018,Jennifer Ferguson,Saint Charles,Office Supplies,OFF-PA-10001846,11.56,5.6644
US-2018-167262,10/31/2018,Amy Cox,Avondale,Technology,TEC-PH-10000486,742.336,83.5128
US-2018-167633,9/30/2018,Ben Wallace,Boynton Beach,Office Supplies,OFF-PA-10004888,15.552,5.4432
US-2018-167738,12/24/2018,Julie Creighton,Los Angeles,Furniture,FUR-CH-10001146,292.272,18.267
US-2018-168501,11/21/2018,Jason Klamczynski,Dallas,Office Supplies,OFF-EN-10001509,1.632,0.5508
US-2018-169390,2/7/2018,Chris Selesnick,New York City,Office Supplies,OFF-ST-10001558,64.96,9.744
US-2018-169789,12/30/2018,Maureen Fritzler,Phoenix,Office Supplies,OFF-BI-10004600,551.985,-459.9875
US-2019-100069,6/29/2019,Neil Französisch,Omaha,Technology,TEC-PH-10004667,269.98,72.8946
US-2019-100377,8/28/2019,Todd Sumrall,Chicago,Technology,TEC-CO-10001046,2799.96,874.9875
US-2019-100531,9/27/2019,Neoma Murray,Chicago,Furniture,FUR-FU-10003849,24.288,-12.7512
US-2019-101399,1/17/2019,Joni Sundaresam,Park Ridge,Furniture,FUR-FU-10002918,254.744,-312.0614
US-2019-101511,11/21/2019,Joel Eaton,Newark,Furniture,FUR-CH-10004698,396.802,-11.3372
US-2019-103471,12/24/2019,Jim Radford,Colorado Springs,Furniture,FUR-BO-10002613,590.058,-786.744
US-2019-103996,3/29/2019,Richard Bierner,San Diego,Furniture,FUR-FU-10004586,19.92,9.5616
US-2019-104185,9/3/2019,Jennifer Braxton,New York City,Office Supplies,OFF-ST-10001526,120.33,31.2858
US-2019-104430,10/22/2019,Liz Thompson,Bloomington,Office Supplies,OFF-BI-10000301,5.176,-7.764
US-2019-105676,12/1/2019,Neoma Murray,Houston,Furniture,FUR-FU-10004270,6.688,-4.0128
US-2019-106495,6/15/2019,Amy Cox,Tampa,Technology,TEC-AC-10002718,11.672,-0.7295
US-2019-106873,9/24/2019,Kunst Miller,Avondale,Office Supplies,OFF-AR-10001246,16.464,1.8522
US-2019-107349,7/13/2019,Sara Luxemburg,Houston,Office Supplies,OFF-BI-10001765,41.568,-66.5088
US-2019-107944,3/23/2019,Alice McCarthy,Los Angeles,Office Supplies,OFF-PA-10000659,192.72,92.5056
US-2019-108966,10/11/2019,Sean O'Donnell,Fort Lauderdale,Furniture,FUR-TA-10000577,957.5775,-383.031
US-2019-109015,9/6/2019,Brendan Sweed,New York City,Office Supplies,OFF-AP-10001962,8.39,2.0975
US-2019-110163,11/1/2019,Guy Armstrong,Salem,Office Supplies,OFF-AR-10001683,7.88,1.773
US-2019-110261,12/19/2019,Patrick Ryan,Glenview,Technology,TEC-PH-10001750,158.376,13.8579
US-2019-110569,5/23/2019,Emily Burns,Phoenix,Office Supplies,OFF-AP-10004708,121.792,13.7016
US-2019-111927,11/14/2019,Lycoris Saunders,Dover,Furniture,FUR-FU-10004017,76.14,26.649
US-2019-112508,3/24/2019,Ben Peterman,Coral Springs,Office Supplies,OFF-AP-10002287,6.992,0.5244
US-2019-113327,5/26/2019,Ben Ferrer,Jacksonville,Office Supplies,OFF-EN-10004459,12.224,4.4312
US-2019-113593,4/18/2019,Nathan Cano,Santa Maria,Office Supplies,OFF-ST-10000532,115.44,30.0144
US-2019-114741,12/6/2019,Ivan Liston,North Las Vegas,Office Supplies,OFF-LA-10004853,14.94,6.8724
US-2019-114839,4/26/2019,Pierre Wener,Houston,Furniture,FUR-CH-10004086,408.422,-5.8346
US-2019-115238,4/30/2019,Jane Waco,Lawrence,Furniture,FUR-FU-10001025,24.3,10.449
US-2019-115343,9/22/2019,Frank Olsen,Philadelphia,Office Supplies,OFF-SU-10000898,55.6,6.255
US-2019-116981,3/26/2019,Suzanne McNair,New York City,Office Supplies,OFF-AP-10000595,13.11,3.4086
US-2019-117184,5/17/2019,Odella Nelson,Houston,Office Supplies,OFF-BI-10002082,33.28,-49.92
US-2019-117492,8/7/2019,Noel Staavos,Baltimore,Office Supplies,OFF-AP-10001492,77.58,20.1708
US-2019-118766,10/15/2019,Lindsay Shagiari,Dallas,Office Supplies,OFF-BI-10002813,3.96,-6.93
US-2019-118906,3/10/2019,Ken Black,Clinton,Office Supplies,OFF-ST-10002406,89.82,25.1496
US-2019-118983,11/22/2019,Harold Pawlan,Fort Worth,Office Supplies,OFF-AP-10002311,68.81,-123.858
US-2019-119312,10/2/2019,Christopher Schild,Los Angeles,Office Supplies,OFF-ST-10000943,270.34,75.6952
US-2019-120161,12/18/2019,Liz MacKendrick,Springfield,Office Supplies,OFF-ST-10001809,646.776,-145.5246
US-2019-120502,4/13/2019,Bill Tyler,Los Angeles,Furniture,FUR-FU-10004973,37.68,15.8256
US-2019-120572,12/11/2019,Gary Hwang,Jacksonville,Office Supplies,OFF-BI-10001098,12.828,-8.9796
US-2019-120712,12/20/2019,Chad Sievert,Austin,Office Supplies,OFF-ST-10000107,88.8,-2.22
US-2019-120957,12/7/2019,Kristen Hastings,Riverside,Office Supplies,OFF-PA-10003953,12.96,6.2208
US-2019-122140,4/2/2019,Michael Oakman,Dallas,Office Supplies,OFF-AP-10001242,32.192,-80.48
US-2019-122784,7/20/2019,Russell Applegate,Highland Park,Furniture,FUR-BO-10002545,913.43,-52.196
US-2019-122910,5/12/2019,Larry Tron,Louisville,Technology,TEC-PH-10000441,201.584,20.1584
US-2019-123218,12/20/2019,Katherine Ducich,Chicago,Furniture,FUR-BO-10003966,359.058,-71.8116
US-2019-123918,10/15/2019,Claire Gute,Dallas,Furniture,FUR-FU-10004952,131.376,-95.2476
US-2019-123960,6/11/2019,Brian Dahlen,Monroe,Furniture,FUR-FU-10004666,29.16,10.7892
US-2019-124219,8/7/2019,Kelly Williams,Kirkwood,Furniture,FUR-FU-10000305,212.94,34.0704
US-2019-125374,3/23/2019,Julia Dunbar,Houston,Furniture,FUR-CH-10003396,107.772,-29.2524
US-2019-126214,12/21/2019,John Stevenson,Seattle,Furniture,FUR-TA-10003748,1618.37,356.0414
US-2019-126235,10/15/2019,Guy Armstrong,Mount Pleasant,Furniture,FUR-FU-10000719,17.14,6.1704
US-2019-126753,8/16/2019,Sung Pak,Philadelphia,Furniture,FUR-FU-10001488,254.352,0
US-2019-126977,9/17/2019,Peter Fuller,New York City,Furniture,FUR-BO-10002213,2003.92,-25.049
US-2019-127040,12/6/2019,Speros Goranitis,New York City,Furniture,FUR-FU-10002878,113.92,42.1504
US-2019-128090,8/16/2019,John Murray,Phoenix,Office Supplies,OFF-AR-10002255,2.304,0.2592
US-2019-128587,12/24/2019,Harry Marie,Springfield,Furniture,FUR-FU-10003026,9.68,3.7752
US-2019-129007,9/13/2019,Ken Dana,Anaheim,Furniture,FUR-CH-10000155,717.72,71.772
US-2019-129553,7/27/2019,Patrick Gardner,Louisville,Technology,TEC-PH-10004897,29.97,0.2997
US-2019-129637,12/17/2019,Mick Crebagga,Bloomington,Furniture,FUR-FU-10000965,41.552,-19.7372
US-2019-130491,2/8/2019,Brosina Hoffman,Garden City,Office Supplies,OFF-AR-10001149,5.76,1.728
US-2019-130512,8/21/2019,Sean Miller,Allentown,Office Supplies,OFF-BI-10004519,99.588,-82.99
US-2019-130519,9/15/2019,Nat Gilpin,Coral Springs,Furniture,FUR-FU-10002268,15.712,2.5532
US-2019-131359,10/30/2019,Frank Atkinson,Denver,Furniture,FUR-FU-10003026,15.488,3.6784
US-2019-131842,12/5/2019,Rick Reed,Nashville,Furniture,FUR-CH-10004477,97.424,10.9602
US-2019-132836,6/1/2019,Ashley Jarboe,Detroit,Office Supplies,OFF-BI-10004224,403.68,181.656
US-2019-134026,4/26/2019,Joel Eaton,Memphis,Furniture,FUR-CH-10000513,831.936,-114.3912
US-2019-134271,4/18/2019,Roland Fjeld,New York City,Office Supplies,OFF-LA-10004093,21.93,10.3071
US-2019-134558,12/19/2019,Peter McVee,Dover,Furniture,FUR-TA-10003473,1053.164,-105.3164
US-2019-136259,11/5/2019,Christy Brittain,Lakewood,Office Supplies,OFF-BI-10000773,7.218,-5.5338
US-2019-136427,6/20/2019,Justin MacKendrick,Aurora,Technology,TEC-PH-10002070,125.944,15.743
US-2019-136476,4/5/2019,Greg Guthrie,Bristol,Office Supplies,OFF-BI-10003650,157.794,-115.7156
US-2019-136749,12/25/2019,Lena Hernandez,Columbus,Furniture,FUR-FU-10000747,275.88,46.8996
US-2019-136987,4/11/2019,Andy Reiter,Los Angeles,Office Supplies,OFF-PA-10003127,52.76,24.2696
US-2019-137008,10/2/2019,Jennifer Patt,Lakewood,Office Supplies,OFF-EN-10002500,51.12,23.004
US-2019-137533,12/18/2019,Jim Kriz,Cleveland,Office Supplies,OFF-PA-10003441,20.736,7.2576
US-2019-137960,12/18/2019,Mitch Webber,New York City,Technology,TEC-AC-10002253,166.24,24.936
US-2019-138093,12/10/2019,Kalyca Meade,Baltimore,Furniture,FUR-CH-10000785,542.94,141.1644
US-2019-138121,12/17/2019,John Lee,Detroit,Furniture,FUR-CH-10003817,546.66,136.665
US-2019-138303,9/3/2019,Mike Gockenbach,Philadelphia,Office Supplies,OFF-EN-10001335,52.512,19.692
US-2019-138716,9/17/2019,Cari Sayre,Seattle,Office Supplies,OFF-BI-10001628,25.032,7.8225
US-2019-138919,9/17/2019,Lindsay Shagiari,New York City,Furniture,FUR-TA-10004154,344.22,-103.266
US-2019-139675,3/13/2019,Nicole Fjeld,Chico,Furniture,FUR-CH-10004063,915.136,102.9528
US-2019-139759,8/25/2019,Nancy Lomonaco,Los Angeles,Furniture,FUR-CH-10002774,40.784,4.5882
US-2019-140200,7/26/2019,Cynthia Arntzen,Mesa,Furniture,FUR-TA-10002356,393.165,-204.4458
US-2019-140851,7/13/2019,Neil Ducich,Macon,Office Supplies,OFF-PA-10000019,38.88,18.6624
US-2019-141453,11/30/2019,Deborah Brumfield,Austin,Office Supplies,OFF-BI-10000301,3.882,-5.823
US-2019-141684,6/29/2019,Michelle Moray,New York City,Office Supplies,OFF-PA-10002870,24.96,11.232
US-2019-142020,6/4/2019,Tracy Collins,New York City,Furniture,FUR-FU-10000672,35.28,11.9952
US-2019-142811,4/2/2019,John Lucas,Mesa,Technology,TEC-PH-10003095,87.8,32.925
US-2019-144771,10/2/2019,Chloris Kastensmidt,Hillsboro,Furniture,FUR-FU-10000629,11.032,3.0338
US-2019-145121,10/2/2019,Michael Paige,Middletown,Office Supplies,OFF-BI-10001078,26.9,13.181
US-2019-145422,12/3/2019,Pierre Wener,San Francisco,Furniture,FUR-BO-10002213,359.499,-29.6058
US-2019-145436,2/28/2019,Valerie Dominguez,Columbia,Furniture,FUR-CH-10004477,389.696,43.8408
US-2019-146745,9/3/2019,Ann Steele,San Francisco,Furniture,FUR-CH-10002372,129.568,-12.9568
US-2019-147242,9/10/2019,Edward Hooks,Revere,Furniture,FUR-BO-10004695,361.96,83.2508
US-2019-147662,2/14/2019,Karl Braun,Akron,Office Supplies,OFF-AR-10004999,14.352,0.897
US-2019-147739,12/25/2019,Justin Deggeller,Philadelphia,Furniture,FUR-FU-10001468,547.136,-68.392
US-2019-148817,12/1/2019,Keith Dawkins,Chesapeake,Office Supplies,OFF-BI-10004233,63.96,30.7008
US-2019-149629,7/17/2019,Michael Paige,Port Saint Lucie,Furniture,FUR-BO-10004709,231.92,5.798
US-2019-149692,12/6/2019,Katrina Willman,Austin,Office Supplies,OFF-BI-10002813,2.772,-4.851
US-2019-150161,7/25/2019,Ross Baird,Philadelphia,Office Supplies,OFF-BI-10001524,25.176,-18.4624
US-2019-150231,3/16/2019,Jim Kriz,New York City,Office Supplies,OFF-AR-10001761,17.52,6.3072
US-2019-150630,9/17/2019,Tracy Blumstein,Philadelphia,Furniture,FUR-BO-10004834,3083.43,-1665.0522
US-2019-151407,11/8/2019,Rob Dowd,Dubuque,Technology,TEC-PH-10003885,263.96,76.5484
US-2019-151435,9/6/2019,Shaun Weien,Lafayette,Furniture,FUR-TA-10001039,85.98,22.3548
US-2019-152128,5/25/2019,Nathan Mautz,Wichita,Office Supplies,OFF-AR-10002445,21.24,8.0712
US-2019-153283,11/12/2019,Eugene Barchas,New York City,Office Supplies,OFF-EN-10001539,15.56,7.3132
US-2019-153374,2/9/2019,Jill Fjeld,Decatur,Technology,TEC-AC-10001908,479.952,89.991
US-2019-153500,7/3/2019,Deirdre Greer,Philadelphia,Furniture,FUR-FU-10000293,168.464,-29.4812
US-2019-154389,11/27/2019,Eugene Hildebrand,Philadelphia,Technology,TEC-PH-10002789,748.752,-162.2296
US-2019-155369,4/19/2019,Patrick Gardner,Carrollton,Office Supplies,OFF-AP-10002578,19.568,-52.8336
US-2019-156496,8/10/2019,William Brown,Redmond,Office Supplies,OFF-AP-10001469,133.472,15.0156
US-2019-156797,8/11/2019,Philisse Overcash,New York City,Office Supplies,OFF-AR-10001427,11.96,3.1096
US-2019-156867,11/13/2019,Lena Cacioppo,Aurora,Furniture,FUR-FU-10004006,102.36,-3.8385
US-2019-157014,10/3/2019,Bryan Mills,Columbus,Furniture,FUR-BO-10004409,35.49,-15.6156
US-2019-157154,1/10/2019,Michael Moore,New York City,Furniture,FUR-TA-10001889,1018.104,-373.3048
US-2019-158589,11/20/2019,Kelly Williams,San Francisco,Furniture,FUR-FU-10001546,32.04,8.01
US-2019-158911,7/5/2019,Roland Schwarz,Charlotte,Furniture,FUR-FU-10003829,4.928,0.7392
US-2019-159499,11/21/2019,Eudokia Martin,Phoenix,Office Supplies,OFF-AP-10002867,325.632,28.4928
US-2019-159513,4/2/2019,John Dryer,Los Angeles,Technology,TEC-MA-10003329,71.976,24.2919
US-2019-159982,11/28/2019,Dan Reichenbach,Chicago,Furniture,FUR-FU-10002505,12.132,-8.4924
US-2019-160150,7/19/2019,Thais Sissman,Phoenix,Office Supplies,OFF-BI-10004352,2.025,-1.35
US-2019-160563,10/20/2019,Noel Staavos,San Francisco,Furniture,FUR-FU-10001731,16.02,6.0876
US-2019-160857,5/8/2019,Natalie Webber,New York City,Furniture,FUR-CH-10002647,127.764,21.294
US-2019-161347,9/13/2019,Harry Greene,Philadelphia,Office Supplies,OFF-BI-10004209,2.412,-2.01
US-2019-161466,9/24/2019,Odella Nelson,Philadelphia,Office Supplies,OFF-AR-10000634,6.848,0.5992
US-2019-161991,9/26/2019,Steven Cartwright,Houston,Office Supplies,OFF-BI-10004967,2.08,-3.432
US-2019-163279,3/22/2019,Justin Deggeller,San Diego,Furniture,FUR-FU-10000747,91.96,15.6332
US-2019-163433,4/18/2019,Michael Paige,Mcallen,Furniture,FUR-CH-10000225,56.686,-20.245
US-2019-163685,6/1/2019,Katrina Edelman,San Antonio,Office Supplies,OFF-BI-10001890,5.728,-9.1648
US-2019-163783,12/27/2019,Daniel Raglin,Chicago,Office Supplies,OFF-ST-10002957,12.672,-3.168
US-2019-163825,6/16/2019,Lena Creighton,New York City,Office Supplies,OFF-BI-10003527,3050.376,1143.891
US-2019-164175,4/30/2019,Paul Stevenson,Chicago,Furniture,FUR-CH-10001146,213.115,-15.2225
US-2019-164238,8/16/2019,Joni Wasserman,Philadelphia,Furniture,FUR-BO-10000780,301.47,-204.9996
US-2019-164308,9/24/2019,Steve Carroll,Broken Arrow,Technology,TEC-PH-10004120,821.94,213.7044
